date,S,E,A,I,Id,deaths,R,population
2020-03-06,8181046.243333333,1.8158333333333314,0.16333333333333333,0.6183333333333345,0.0,0.0,3.3541666668280947,8181047
2020-03-07,8181045.263680526,2.1960732317861282,0.356997814769473,0.7312425133346924,0.0,0.0,5.020633033834898,8181047
2020-03-08,8181044.007847357,2.744090933770012,0.6010353212240516,0.8778206973727442,0.0,0.0,7.215099595756808,8181047
2020-03-09,8181042.267377157,3.5296042144044963,0.8752874868619879,1.0810344949427593,0.0,0.0,10.218549039444975,8181047
2020-03-10,8181039.99151843,4.543752230404022,1.2412222348359276,1.3683941017313517,0.0,0.0,14.161850136559483,8181047
2020-03-11,8181036.963262448,5.895164293528143,1.6800544507557102,1.701294937684758,0.003236082317843955,0.0,19.31648731619912,8181047
2020-03-12,8181032.437617743,7.9003681970495805,2.328381447227369,2.2140612505130637,0.012663254479770432,0.0,27.017856405881965,8181047
2020-03-13,8181024.77909036,11.551036995134925,3.2730748528664058,3.2429705257433175,0.029547232045063064,0.0,40.317539245982694,8181047
2020-03-14,8181008.441496642,19.212780387494725,5.4916900829250945,5.514086581131924,0.08791637737945705,0.0,68.86497678662475,8181047
2020-03-15,8180977.550193739,33.54445934720145,9.597468375266969,9.773459733054395,0.1619339127599329,0.001760100484939759,122.52712762915911,8181047
2020-03-16,8180930.487481518,55.04710527774543,15.686600977453505,15.558375276466183,0.3072121625089686,0.006623081313024443,203.11181217645685,8181047
2020-03-17,8180825.922277395,102.47987949352174,29.443244596595676,28.745014060140306,0.6923603284754635,0.016906113042459873,382.43822108405095,8181047
2020-03-18,8180670.101881447,171.5660469592852,49.24425277896158,48.48971470855972,1.2645323556751227,0.044474922621305556,647.4626653552334,8181047
2020-03-19,8180415.946337131,283.2878544070969,81.93984081654081,80.76493842959584,2.2207346773889407,0.14969833155283477,1079.2670311997704,8181047
2020-03-20,8180079.177930937,430.7604465917027,123.3348993734289,121.082391171911,3.738051948420717,0.3903601795881255,1646.7378581483147,8181047
2020-03-21,8179661.801394129,609.1905192654823,177.08310271358886,171.05201736584152,5.579477648900879,0.507370511966435,2348.1037228646414,8181047
2020-03-22,8179166.943974414,818.9558778201991,238.7819427388755,230.21276984268835,7.747726836683937,0.7341767375051187,3175.7543428245376,8181047
